timestamp,s1-eth1,s1-eth3,s3-eth2,s13-eth2,s7-eth1,s7-eth2,s5-eth1,s6-eth2,s6-eth3,s6-eth4,s6-eth5,s8-eth4,s8-eth5,s8-eth6,s9-eth3,s11-eth4,s2-eth3,s4-eth5,s4-eth6,s4-eth7,s11-eth5,s12-eth3
2025-07-28 00:32:49,8.2253,0.0013,0.0000,0.0000,0.0004,8.2499,0.0004,0.0004,0.0004,0.0004,0.0004,0.0000,0.0004,8.2378,0.0004,0.0010,8.2253,0.0004,0.0004,8.2257,0.0004,0.0004
2025-07-28 00:32:50,8.2620,0.0004,0.0004,0.0004,0.0004,8.2378,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0009,8.2616,0.0004,0.0004,8.2620,0.0000,0.0000,8.2620,0.0004,0.0004
2025-07-28 00:32:51,8.2741,0.0000,0.0004,0.0004,0.0000,8.2741,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,8.2741,0.0004,0.0004,8.2741,0.0004,0.0004,8.2737,0.0004,0.0004
2025-07-28 00:32:51,0.0363,0.0000,0.0000,0.0000,0.0000,0.0847,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0363,0.0000,0.0000,0.0363,0.0000,0.0000,0.0363,0.0000,0.0000,h2-h3
2025-07-28 00:32:52,8.3346,0.0004,7.1733,0.0004,0.0004,8.2741,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,8.2983,0.0013,0.0004,10.1127,3.8106,0.0004,6.2903,0.0004,0.0004
2025-07-28 00:32:53,8.2374,0.0004,7.2092,0.0000,0.0004,8.2862,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,8.2741,0.0004,0.0004,10.0397,3.7986,0.0004,6.2298,0.0004,0.0004
2025-07-28 00:32:54,8.2620,0.0004,7.2217,0.0004,0.0004,8.2257,0.0000,0.0004,0.0000,0.0004,0.0004,0.0004,0.0004,8.2620,0.0004,0.0004,10.0401,3.8832,0.0004,6.1573,0.0004,0.0004
2025-07-28 00:32:55,8.2983,0.0004,7.2701,0.0004,0.0004,8.2862,0.0004,0.0004,0.0018,0.0000,0.0004,0.0004,0.0004,8.2620,0.0004,0.0013,10.0401,3.9070,0.0000,6.1569,0.0004,0.0004
2025-07-28 00:32:56,8.2499,0.0000,7.2217,0.0004,0.0004,8.2620,0.0004,0.0004,0.0004,0.0004,0.0000,0.0004,0.0004,8.2620,0.0004,0.0004,10.0522,3.8953,0.0004,6.1331,0.0004,0.0004
2025-07-28 00:32:57,8.2620,0.0004,7.2213,0.0000,0.0004,8.2616,0.0004,0.0004,0.0004,0.0004,0.0004,0.0013,0.0004,8.2862,0.0004,0.0004,10.0522,3.9074,0.0004,6.1452,0.0004,0.0004
2025-07-28 00:32:58,6.5076,1.7301,7.2096,1.6455,1.0649,8.2257,0.9681,0.9435,0.0004,0.0004,0.0004,0.0004,0.9439,8.2257,0.0004,0.0004,9.6288,4.7058,0.0004,5.8673,0.0004,0.0004
2025-07-28 00:32:59,0.0004,8.2983,7.2701,8.3587,8.8668,8.3104,8.9394,8.9635,0.0004,0.0004,0.0004,0.0006,8.9273,8.2862,0.0004,0.0004,7.2697,7.2701,0.0004,9.2176,0.0004,0.0004
2025-07-28 00:33:00,0.0004,8.2620,7.2217,8.2862,8.2499,8.2862,8.2499,8.2499,0.0004,0.0004,0.0004,0.0004,8.2862,8.2862,0.0004,0.0004,7.2459,7.2213,0.0000,8.2499,0.0004,0.0004
2025-07-28 00:33:01,0.0010,8.2616,7.2338,8.2620,8.2741,8.2620,8.2620,8.2620,0.0004,0.0004,0.0004,0.0004,8.2616,8.2616,0.0004,0.0004,7.2338,7.2338,0.0010,8.6124,0.0004,0.0004
2025-07-28 00:33:01,0.0000,0.0605,0.0484,0.0242,0.0242,0.0363,0.0605,0.0363,0.0000,0.0000,0.0000,0.0000,0.0367,0.0242,0.0000,0.0000,0.0242,0.0242,0.0000,0.0605,0.0000,0.0000,h7-h13
2025-07-28 00:33:02,0.0004,8.2620,7.2338,8.2616,8.2862,8.2620,10.0522,4.0405,0.0004,0.0004,6.0242,0.0004,4.0401,8.2983,0.0004,0.0004,7.2338,7.2583,0.0004,4.0163,0.0004,0.0004
2025-07-28 00:33:03,0.0000,8.2499,7.2455,8.2862,8.2499,8.2862,10.0401,3.8348,0.0004,0.0004,6.1936,0.0004,3.8348,8.2499,0.0004,0.0004,7.2459,7.2217,0.0004,3.8469,0.0004,0.0004
2025-07-28 00:33:04,0.0013,8.2499,7.1854,8.2499,8.2257,8.2136,10.0522,3.8469,0.0004,0.0004,6.1936,0.0004,3.8469,8.2499,0.0004,0.0004,7.2334,7.2096,0.0004,3.8227,0.0004,0.0004
2025-07-28 00:33:05,0.0004,8.2862,7.2831,8.2862,8.3100,8.3225,10.0401,3.8469,0.0004,0.0004,6.2057,0.0004,3.8469,8.2862,0.0004,0.0004,7.2338,7.2582,0.0004,3.8590,0.0004,0.0004
2025-07-28 00:33:06,0.0004,8.2862,7.2338,8.2862,8.3225,8.2499,10.0401,4.5727,0.0004,0.0004,5.4920,0.0004,4.5606,8.2862,0.0004,0.0004,7.2347,7.2580,0.0000,4.5844,0.0004,0.0004
2025-07-28 00:33:06,0.0000,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0000,0.0000,0.0000,0.0121,0.0000,0.0121,0.0121,0.0000,0.0000,0.0121,0.0121,0.0000,0.0121,0.0000,0.0000,h5-h4
2025-07-28 00:33:07,4.1251,8.2495,7.2096,8.2499,8.2378,8.2499,10.0160,5.0202,0.0004,0.0004,4.9961,0.0004,5.0202,8.2504,0.0004,0.0004,10.1127,6.4484,3.6664,5.0202,0.0004,0.0004
2025-07-28 00:33:08,4.1130,8.2378,7.2096,8.2374,8.2499,8.2499,10.0159,4.9114,0.0004,0.0004,5.1049,0.0004,4.9114,8.2378,0.0004,0.0004,10.0159,6.1936,3.8227,4.9114,0.0004,0.0004
2025-07-28 00:33:09,4.1247,8.2499,7.2213,8.2499,8.2378,8.2378,10.0280,4.2588,0.0004,0.0004,5.7702,0.0004,4.2582,8.2499,0.0004,0.0004,10.0286,6.0242,3.9921,4.2470,0.0004,0.0004
2025-07-28 00:33:10,4.1251,8.2499,7.2096,8.2378,8.2499,8.2499,10.0159,5.0082,0.0000,0.0004,5.0085,0.0004,5.0082,8.2378,0.0004,0.0004,10.0155,6.2540,3.7623,5.0202,0.0004,0.0004
2025-07-28 00:33:11,4.1251,8.2378,7.2102,8.2499,8.2499,8.2383,10.0168,4.9840,0.0004,0.0000,5.0329,0.0004,4.9840,8.2499,0.0000,0.0004,10.0159,6.2899,3.7381,4.9845,0.0004,0.0004
2025-07-28 00:33:12,4.1130,8.2499,7.2096,8.2015,8.1652,8.2499,10.0280,4.1130,0.0004,0.0004,5.8787,0.0004,4.1130,8.2015,0.0004,0.0004,10.0401,6.0000,4.0038,4.1005,0.0004,0.0004
2025-07-28 00:33:13,4.1372,8.2742,7.2459,8.2741,8.2741,8.2616,10.0522,3.8478,0.0004,0.0004,6.2178,0.0004,3.8469,8.2741,0.0004,0.0004,10.0522,5.9154,4.1372,3.8590,0.0004,0.0004
2025-07-28 00:33:14,4.1372,8.2257,7.2092,8.2737,8.2741,8.2378,10.0522,3.8465,0.0004,0.0013,6.1936,0.0004,3.8469,8.2741,0.0004,0.0004,10.0522,5.9274,4.1372,3.8227,0.0004,0.0004
2025-07-28 00:33:15,4.1368,8.2862,7.2459,8.2499,8.2867,8.2862,10.0401,3.8469,0.0004,0.0004,6.2186,0.0004,3.8227,8.2386,0.0004,0.0004,10.0401,5.9154,4.1372,3.8469,0.0004,0.0004
2025-07-28 00:33:16,4.1251,8.2620,7.2217,8.2499,8.2499,8.2257,10.0401,3.8348,0.0004,0.0004,6.1936,0.0004,3.8590,8.2744,0.0004,0.0004,10.0397,5.9033,4.1372,3.8469,0.0004,0.0004
2025-07-28 00:33:16,0.0242,0.0363,0.0726,0.0847,0.0484,0.0847,0.0726,0.0242,0.0000,0.0000,0.0363,0.0000,0.0242,0.0484,0.0000,0.0000,0.0726,0.0363,0.0121,0.0121,0.0000,0.0000,h14-h3
2025-07-28 00:33:17,4.1251,8.3104,9.9796,8.2620,8.2499,8.2741,10.0522,3.8469,0.0004,0.0010,6.1936,0.0000,3.8469,8.2499,0.0004,0.0010,10.0522,5.9028,4.1372,3.8469,0.0004,0.0010
2025-07-28 00:33:18,4.1493,8.2253,10.0401,8.2499,8.2741,8.2257,10.0401,3.8590,0.0004,0.0004,6.2057,0.0004,3.8590,8.2862,0.0004,0.0004,10.0401,5.9274,4.1368,3.8465,0.0004,0.0004
2025-07-28 00:33:19,4.1251,8.2620,10.0401,8.2499,8.2741,8.2620,10.0401,3.8469,0.0004,0.0004,6.1936,0.0004,3.8471,8.2616,0.0010,0.0004,10.0401,5.9154,4.1251,3.8590,0.0013,0.0004
2025-07-28 00:33:20,4.1372,8.2991,10.0397,8.3341,8.3225,8.2983,10.0280,4.9598,0.0004,0.0004,5.0928,0.0004,4.9598,8.2983,0.0004,0.0004,10.0159,7.1008,2.9397,4.9840,0.0004,0.0013
2025-07-28 00:33:21,4.1247,8.2499,10.0159,8.2378,8.2499,8.2499,10.0280,4.8146,0.0004,0.0004,5.2138,0.0004,4.8146,8.2378,0.0004,0.0004,10.0280,7.0524,2.9760,4.8146,0.0004,0.0004
2025-07-28 00:33:22,4.1251,8.2378,10.0159,8.2499,8.2499,8.2378,10.0159,4.7058,0.0004,0.0004,5.2985,0.0004,4.7066,8.2499,0.0004,0.0004,10.0155,7.1370,2.8672,4.7061,0.0004,0.0004
2025-07-28 00:33:23,4.1130,8.2378,10.0159,8.2383,8.2374,8.2499,10.0159,5.0202,0.0004,0.0004,5.0082,0.0004,5.0202,8.2378,0.0004,0.0004,10.0159,7.2455,2.7825,5.0202,0.0010,0.0004
2025-07-28 00:33:24,4.1251,8.2495,10.0280,8.2499,8.2499,8.2378,10.0159,4.8025,0.0004,0.0004,5.2138,0.0004,4.8025,8.2499,0.0013,0.0004,10.0159,7.2338,2.7821,4.7900,0.0004,0.0004
2025-07-28 00:33:25,4.1130,8.2015,10.0038,8.2015,8.1652,8.2015,10.0159,4.1251,0.0004,0.0004,5.8549,0.0004,4.1251,8.2015,0.0004,0.0004,10.0280,6.1573,3.8348,4.1251,0.0004,0.0004
2025-07-28 00:33:26,4.1251,8.2862,10.0397,8.2495,8.2378,8.2862,10.0397,3.8711,0.0004,0.0004,6.1936,0.0004,3.8469,8.2378,0.0004,0.0004,10.0401,5.9278,4.1372,3.8590,0.0004,0.0004
2025-07-28 00:33:27,4.1489,8.2741,10.0401,8.2983,8.3466,8.2741,10.0280,4.2945,0.0013,0.0004,5.7460,0.0004,4.3187,8.3225,0.0004,0.0013,10.0159,6.4839,3.5445,4.3187,0.0004,0.0004
2025-07-28 00:33:28,4.1130,8.2378,10.0159,8.2499,8.2499,8.2499,10.0280,4.9114,0.0000,0.0004,5.1049,0.0004,4.9114,8.2378,0.0004,0.0004,10.0276,7.1491,2.8672,4.9114,0.0004,0.0004
2025-07-28 00:33:29,4.1251,8.2378,10.0159,8.2378,8.2378,8.2378,10.0038,5.1291,0.0010,0.0000,4.8872,0.0013,5.1291,8.2378,0.0004,0.0004,10.0038,7.1245,2.8914,5.1291,0.0004,0.0004
2025-07-28 00:33:30,4.1130,8.2132,10.0159,8.2136,8.1652,8.2378,10.0280,4.0889,0.0004,0.0004,5.9028,0.0004,4.0889,8.2136,0.0004,0.0004,10.0401,6.2181,3.7864,4.0643,0.0004,0.0004
2025-07-28 00:33:31,4.1251,8.2983,10.0401,8.2499,8.2499,8.2499,10.0401,3.8348,0.0004,0.0004,6.1936,0.0004,3.8348,8.2499,0.0004,0.0004,10.0401,5.8912,4.1372,3.8469,0.0004,0.0004
2025-07-28 00:33:32,4.1372,8.2378,10.0397,8.2374,8.2862,8.2495,10.0401,3.8707,0.0004,0.0004,6.1936,0.0004,3.8711,8.2862,0.0004,0.0004,10.0401,5.9154,4.1493,3.8469,0.0004,0.0004
2025-07-28 00:33:33,4.1247,8.2741,10.0401,8.2862,8.2862,8.2620,10.0401,3.8348,0.0004,0.0004,6.2178,0.0004,3.8227,8.2378,0.0004,0.0004,10.0401,5.9274,4.1251,3.8590,0.0004,0.0004
2025-07-28 00:33:34,4.1372,8.2257,10.0401,8.2257,8.2257,8.2378,10.0401,3.8348,0.0004,0.0004,6.1815,0.0004,3.8469,8.2620,0.0004,0.0004,10.0397,5.9033,4.1251,3.8227,0.0004,0.0004
2025-07-28 00:33:35,4.1372,8.2983,10.0522,8.2983,8.2983,8.2983,10.0522,3.8590,0.0004,0.0004,6.2178,0.0004,3.8348,8.2620,0.0004,0.0004,10.0401,5.9270,4.1368,3.8590,0.0004,0.0004
2025-07-28 00:33:36,4.1372,8.2616,10.0401,8.2620,8.2620,8.2620,10.0401,3.8348,0.0004,0.0004,6.2057,0.0000,3.8590,8.2983,0.0004,0.0004,10.0522,5.9033,4.1372,3.8465,0.0004,0.0004
2025-07-28 00:33:37,4.1251,8.2378,10.0401,8.2741,8.2378,8.2741,10.0280,3.8469,0.0004,0.0004,6.1694,0.0010,3.8469,8.2378,0.0004,0.0004,10.0280,5.9033,4.1130,3.8348,0.0004,0.0004
2025-07-28 00:33:38,4.1010,8.2741,10.0276,8.2011,8.1773,8.2378,10.0401,3.8106,0.0004,0.0004,6.2178,0.0004,3.8106,8.2011,0.0004,0.0004,10.0401,5.8670,4.1251,3.8348,0.0004,0.0004
2025-07-28 00:33:39,4.1610,8.2620,10.0522,8.3346,8.4188,8.2983,9.9433,3.6897,0.0004,0.0004,6.1815,0.0004,3.6893,8.3346,0.0004,0.0004,10.0522,5.9516,4.1493,3.6413,0.0004,0.0004
2025-07-28 00:33:40,4.1251,8.2983,10.0522,8.2620,8.2499,8.2620,10.0518,3.8348,0.0004,0.0004,6.1936,0.0004,3.8348,8.2499,0.0004,0.0004,10.0518,5.9033,4.1251,3.8590,0.0004,0.0004
2025-07-28 00:33:41,4.1251,8.2499,10.0401,8.2378,8.2378,8.2499,10.0401,3.8590,0.0004,0.0004,6.2298,0.0004,3.8348,8.2499,0.0004,0.0004,10.0401,5.9149,4.1247,4.4755,0.0004,0.0004
2025-07-28 00:33:42,4.1493,8.2253,10.0401,8.2741,8.2862,8.2862,10.0401,3.9800,0.0000,0.0000,6.0246,0.0004,4.0042,8.2741,0.0004,0.0004,10.0401,5.9033,4.1493,3.9800,0.0004,0.0004
2025-07-28 00:33:43,4.1372,8.2983,10.0518,8.2616,8.2983,8.2378,10.0522,3.8590,0.0004,0.0004,6.2052,0.0004,3.8590,8.2983,0.0004,0.0004,10.0522,5.9274,4.1372,3.8590,0.0004,0.0004
2025-07-28 00:33:44,4.1368,8.2620,10.0522,8.2378,8.2378,8.2495,10.0522,3.8348,0.0004,0.0004,6.2057,0.0004,3.8348,8.2499,0.0004,0.0004,10.0401,5.9154,4.1372,3.8469,0.0004,0.0004
2025-07-28 00:33:45,4.1372,8.2862,10.0401,8.2983,8.2983,8.2862,10.0401,3.8586,0.0004,0.0004,6.2057,0.0004,3.8348,8.2499,0.0004,0.0004,10.0397,5.9154,4.1372,3.8469,0.0004,0.0004
2025-07-28 00:33:46,4.1251,8.2499,10.0401,8.2499,8.2499,8.2620,10.0401,3.8348,0.0004,0.0004,6.1936,0.0004,3.8590,8.2983,0.0004,0.0004,10.0522,5.9028,4.1372,3.8469,0.0004,0.0004
2025-07-28 00:33:47,4.1251,8.2858,10.0522,8.2983,8.2620,8.2862,10.0401,3.8469,0.0004,0.0004,6.1815,0.0004,3.8469,8.2499,0.0004,0.0004,10.0401,5.9274,4.0884,3.8348,0.0004,0.0004
2025-07-28 00:33:48,4.1372,8.2378,10.0401,8.2257,8.2620,8.2378,10.0401,3.8590,0.0004,0.0004,6.2057,0.0004,3.8590,8.2741,0.0004,0.0004,10.0401,5.9274,4.1372,3.8469,0.0004,0.0004
2025-07-28 00:33:49,4.1251,8.2983,10.0397,8.3100,8.2620,8.2983,10.0522,3.8348,0.0004,0.0004,6.1936,0.0000,3.8348,8.2499,0.0004,0.0004,10.0522,5.9033,4.1251,3.8469,0.0004,0.0004
2025-07-28 00:33:50,4.1489,8.2378,10.0401,8.2257,8.2741,8.2378,10.0401,3.8469,0.0004,0.0004,6.2178,0.0004,3.8469,8.2499,0.0004,0.0004,10.0401,5.9154,4.1493,3.8469,0.0004,0.0004
2025-07-28 00:33:51,4.1130,8.2983,10.0522,8.2862,8.2499,8.2862,10.0522,3.8348,0.0004,0.0004,6.1815,0.0004,3.8344,8.2737,0.0004,0.0004,10.0518,5.8912,4.1251,3.8348,0.0004,0.0004
2025-07-28 00:33:52,4.1372,8.2620,10.0522,8.2862,8.2741,8.2741,10.0522,3.8590,0.0004,0.0004,6.1936,0.0004,3.8590,8.2862,0.0004,0.0004,10.0522,5.9391,4.1126,3.8469,0.0004,0.0004
2025-07-28 00:33:53,4.1372,8.2253,10.0401,8.2136,8.2620,8.2257,10.0401,3.8348,0.0004,0.0004,6.2178,0.0004,3.8348,8.2620,0.0004,0.0004,10.0401,5.9274,4.1372,3.8586,0.0004,0.0004
2025-07-28 00:33:54,4.1372,8.2620,10.0522,8.3104,8.2620,8.3104,10.0522,3.8590,0.0004,0.0004,6.1815,0.0004,3.8590,8.2620,0.0004,0.0004,10.0401,5.8912,4.1372,3.8469,0.0004,0.0004
2025-07-28 00:33:55,4.1251,8.3104,10.0397,8.1890,8.1769,8.2620,10.0401,3.8227,0.0004,0.0004,6.2057,0.0004,3.8227,8.1894,0.0004,0.0004,10.0643,5.9154,4.1251,3.7986,0.0004,0.0004
2025-07-28 00:33:56,4.1489,8.2862,10.0522,8.3466,8.3346,7.9354,10.0522,3.8590,0.0004,0.0004,6.2178,0.0004,3.8590,7.9959,0.0004,0.0004,10.0401,5.9274,4.1372,3.8832,0.0004,0.0004
2025-07-28 00:33:57,4.1372,8.2257,10.0522,8.2499,8.3225,8.5765,10.0397,3.8590,0.0004,0.0004,6.2057,0.0004,3.8590,8.6373,0.0004,0.0004,10.0397,5.9154,4.1493,3.8590,0.0004,0.0004
2025-07-28 00:33:58,4.1251,8.2983,10.0401,8.2862,8.2499,8.2862,10.0401,3.8348,0.0000,0.0004,6.1815,0.0004,3.8348,8.2499,0.0004,0.0004,10.0401,5.8908,4.1247,3.8344,0.0004,0.0004
2025-07-28 00:33:59,4.1251,8.2374,10.0401,8.2499,8.2862,8.2499,10.0401,3.8590,0.0004,0.0000,6.2178,0.0004,3.8227,8.2499,0.0004,0.0004,10.0401,5.9278,4.1372,3.8469,0.0004,0.0004
2025-07-28 00:34:00,4.1257,8.2620,10.0280,8.2499,8.2499,8.2620,10.0401,3.8348,0.0004,0.0004,6.1932,0.0004,3.8469,8.2499,0.0004,0.0004,10.0401,5.9154,4.1378,3.8469,0.0004,0.0004
2025-07-28 00:34:01,4.1493,8.2620,10.0518,8.3100,8.2741,8.2499,10.0522,3.8469,0.0004,0.0004,6.1936,0.0004,3.8711,8.2983,0.0004,0.0004,10.0522,5.9033,4.1251,3.8590,0.0004,0.0004
2025-07-28 00:34:02,4.1247,8.2620,9.9675,8.2136,8.2499,8.2737,10.0401,3.8469,0.0004,0.0004,6.1936,0.0004,3.8469,8.2741,0.0004,0.0004,10.0397,5.9154,4.1251,3.8348,0.0004,0.0004
2025-07-28 00:34:03,4.1372,8.2620,10.0401,8.2741,8.2741,8.2620,10.0401,3.8465,0.0004,0.0004,6.2057,0.0004,3.8469,8.2620,0.0004,0.0004,10.0401,5.9028,4.1493,3.8348,0.0004,0.0004
2025-07-28 00:34:04,4.1372,8.2737,10.0401,8.2620,8.2620,8.2620,10.0522,3.8348,0.0004,0.0004,6.2057,0.0004,3.8348,8.2136,0.0004,0.0004,10.0522,5.9274,4.1247,3.8586,0.0004,0.0004
2025-07-28 00:34:05,4.1251,8.2862,10.0522,8.2862,8.2620,8.2983,10.0401,3.8469,0.0004,0.0004,6.1815,0.0004,3.8469,8.2983,0.0004,0.0004,10.0401,5.8912,4.1251,3.8348,0.0004,0.0004
2025-07-28 00:34:06,4.1251,8.2741,10.0518,8.2737,8.2499,8.2620,10.0522,3.8348,0.0004,0.0004,6.2057,0.0004,3.8348,8.2746,0.0004,0.0004,10.0522,5.9154,4.1372,3.8469,0.0004,0.0004
2025-07-28 00:34:07,4.1489,8.2257,10.0401,8.2741,8.2862,8.2741,10.0401,3.8711,0.0004,0.0004,6.1936,0.0000,3.8711,8.2741,0.0004,0.0004,10.0401,5.9154,4.1372,3.8590,0.0004,0.0004
2025-07-28 00:34:08,4.1381,8.2741,10.0401,8.2378,8.2741,8.2378,10.0401,3.8348,0.0004,0.0004,6.2178,0.0004,3.8106,8.2374,0.0004,0.0004,10.0397,5.9274,4.1251,3.8348,0.0004,0.0004
2025-07-28 00:34:09,4.1251,8.2741,10.0409,8.2741,8.2741,8.2741,10.0522,3.8590,0.0004,0.0004,6.1936,0.0004,3.8586,8.2741,0.0004,0.0004,10.0401,5.9028,4.1489,3.8590,0.0004,0.0004
2025-07-28 00:34:10,4.1130,8.2616,10.0522,8.2499,8.2499,8.2499,10.0401,3.8348,0.0004,0.0004,6.1936,0.0004,3.8348,8.2499,0.0004,0.0010,10.0530,5.9038,4.1372,3.8344,0.0004,0.0004
2025-07-28 00:34:11,4.1493,8.2499,10.0280,8.2620,8.2620,8.2620,10.0280,3.8469,0.0004,0.0004,6.1936,0.0004,3.8469,8.2620,0.0004,0.0004,10.0280,5.9165,4.1260,3.8473,0.0004,0.0004
2025-07-28 00:34:12,4.1130,8.2746,10.0397,8.2737,8.2378,8.2741,10.0406,3.8227,0.0004,0.0004,6.1941,0.0004,3.8469,8.2741,0.0004,0.0004,10.0401,5.8912,4.1010,3.8469,0.0004,0.0004
2025-07-28 00:34:13,4.1368,8.2741,10.0401,8.2620,8.2616,8.2620,10.0401,3.8590,0.0004,0.0004,6.1815,0.0004,3.8590,8.2620,0.0004,0.0004,10.0401,5.9154,4.1372,3.8599,0.0004,0.0004
2025-07-28 00:34:14,4.1251,8.2499,10.0401,8.2499,8.2862,8.2499,10.0522,3.8354,0.0004,0.0004,6.2298,0.0004,3.8227,8.2378,0.0004,0.0004,10.0518,5.9274,4.1493,3.8227,0.0004,0.0004
2025-07-28 00:34:15,4.1372,8.2620,10.0401,8.2620,8.2620,8.2620,10.0284,3.8469,0.0004,0.0004,6.1939,0.0004,3.8590,8.2741,0.0004,0.0004,10.0280,5.9149,4.1247,3.8590,0.0004,0.0004
2025-07-28 00:34:16,4.1372,8.2374,10.0401,8.2862,8.2499,8.2867,10.0401,3.8478,0.0004,0.0004,6.1815,0.0004,3.8469,8.2862,0.0004,0.0004,10.0401,5.8912,4.1251,3.8223,0.0004,0.0010
2025-07-28 00:34:17,4.1251,8.2983,10.0401,8.2499,8.2499,8.2499,10.0401,3.8469,0.0000,0.0004,6.1815,0.0004,3.8469,8.2499,0.0004,0.0004,10.0401,5.9033,4.1251,3.8590,0.0004,0.0000
2025-07-28 00:34:18,4.1372,8.2378,10.0397,8.2858,8.2862,8.2499,10.0401,3.8469,0.0004,0.0009,6.2057,0.0004,3.8469,8.2862,0.0004,0.0004,10.0401,5.9154,4.1372,3.8354,0.0004,0.0004
2025-07-28 00:34:19,4.1368,8.2620,10.0401,8.2620,7.4394,8.2616,9.9433,3.6050,0.0004,0.0004,6.2424,0.0004,3.6050,8.2628,0.0004,0.0004,10.0401,5.9154,4.1255,3.5808,0.0004,0.0004
