timestamp,s1-eth1,s1-eth3,s3-eth2,s13-eth2,s7-eth1,s7-eth2,s5-eth1,s6-eth2,s6-eth3,s6-eth4,s6-eth5,s8-eth4,s8-eth5,s8-eth6,s9-eth3,s11-eth4,s2-eth3,s4-eth5,s4-eth6,s4-eth7,s11-eth5,s12-eth3
2025-07-20 16:14:25,0.0000,0.0004,0.0000,0.0004,0.0004,0.0004,7.1975,0.0004,3.0849,7.1975,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,3.0970
2025-07-20 16:14:26,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,7.2455,0.0004,3.1091,7.2459,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,3.1091
2025-07-20 16:14:27,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,7.2338,0.0004,3.0970,7.2217,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0000,0.0004,0.0004,0.0004,0.0004,3.1091
2025-07-20 16:14:28,0.0004,0.0000,0.0004,0.0004,0.0004,0.0004,7.2580,0.0004,3.0966,7.2701,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0000,0.0000,0.0004,0.0004,3.0970
2025-07-20 16:14:29,0.0004,0.0004,0.0004,0.0000,0.0004,0.0004,7.2096,0.0004,3.0970,7.2092,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0000,0.0004,3.0849
2025-07-20 16:14:30,0.0004,0.0004,0.0000,0.0004,0.0004,0.0004,7.2459,0.0004,3.1091,7.2459,0.0000,0.0004,0.0000,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,3.1212
2025-07-20 16:14:31,0.0000,0.0004,0.0004,0.0004,0.0004,0.0004,7.2338,0.0004,3.0970,7.2338,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,3.0970
2025-07-20 16:14:32,0.0004,0.0004,0.0004,0.0004,0.0004,0.0000,7.2338,0.0004,3.1091,7.2338,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,3.0970
2025-07-20 16:14:33,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,7.2217,0.0000,3.0970,7.2217,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0000,0.0004,0.0004,0.0004,0.0004,3.0970
2025-07-20 16:14:34,0.0004,0.0000,0.0004,0.0004,0.0004,0.0004,7.2338,0.0004,3.0970,7.2338,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0000,0.0000,0.0000,0.0004,3.1091
2025-07-20 16:14:35,0.0004,0.0004,0.0004,0.0000,0.0004,0.0004,7.2217,0.0004,3.0970,7.2217,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0007,0.0004,0.0004,3.0970
2025-07-20 16:14:36,0.0004,0.0004,0.0000,0.0004,0.0004,0.0004,7.3185,0.0004,3.1333,7.3185,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,3.1091
2025-07-20 16:14:37,0.0000,0.0004,0.0004,0.0004,0.0004,0.0004,7.2338,0.0004,3.0970,7.2338,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,3.1091
2025-07-20 16:14:38,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,7.2217,0.0004,3.0970,7.2217,0.0004,0.0000,0.0004,0.0000,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,3.1091
2025-07-20 16:14:39,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,7.2459,0.0004,3.0970,7.2459,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0000,0.0004,0.0004,0.0004,0.0004,3.0970
2025-07-20 16:14:40,0.0004,0.0000,0.0004,0.0004,0.0004,0.0004,7.2459,0.0004,3.1212,7.2459,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0000,0.0000,0.0000,0.0004,3.1091
2025-07-20 16:14:41,0.0004,0.0004,0.0004,0.0000,0.0004,0.0004,7.2338,0.0004,3.0970,7.2338,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,3.0970
2025-07-20 16:14:42,0.0004,0.0004,0.0000,0.0004,0.0000,0.0004,7.2580,0.0004,3.1094,7.2580,0.0004,0.0004,0.0004,0.0007,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,3.1094
2025-07-20 16:14:43,0.0000,0.0004,0.0004,0.0004,0.0004,0.0004,7.2217,0.0004,3.0970,7.2217,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,3.0970
2025-07-20 16:14:44,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,7.2096,0.0004,3.0849,7.2217,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0000,0.0004,0.0004,0.0004,0.0004,3.0970
2025-07-20 16:14:45,0.0004,0.0000,0.0004,0.0004,0.0004,0.0004,7.2576,0.0004,3.1212,7.2459,0.0004,0.0004,0.0004,0.0004,0.0000,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,3.0970
2025-07-20 16:14:46,0.0004,0.0004,0.0004,0.0000,0.0004,0.0004,7.2459,0.0004,3.0966,7.2459,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0000,0.0000,0.0000,0.0004,3.1091
2025-07-20 16:14:47,0.0004,0.0004,0.0000,0.0004,0.0004,0.0004,7.2338,0.0004,3.1091,7.2334,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,3.1091
2025-07-20 16:14:48,0.0000,0.0004,0.0004,0.0004,0.0004,0.0004,7.2459,0.0004,3.0849,7.2459,0.0000,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,3.0970
2025-07-20 16:14:49,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,7.2096,0.0004,3.1091,7.2100,0.0004,0.0004,0.0000,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,3.0849
2025-07-20 16:14:50,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,7.2459,0.0004,3.0970,7.2459,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0000,0.0004,0.0004,0.0004,0.0004,3.1212
2025-07-20 16:14:51,0.0004,0.0000,0.0004,0.0004,0.0004,0.0000,7.2217,0.0004,3.0970,7.2217,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0000,0.0000,0.0000,0.0004,3.0970
2025-07-20 16:14:52,0.0004,0.0004,0.0004,0.0000,0.0004,0.0004,7.2580,0.0000,3.1091,7.2580,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,3.0849
2025-07-20 16:14:53,0.0004,0.0004,0.0000,0.0004,0.0004,0.0004,7.2459,0.0004,3.1091,7.2459,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0007,0.0004,0.0004,0.0004,3.1212
2025-07-20 16:14:54,0.0000,0.0004,0.0004,0.0004,0.0004,0.0004,7.2338,0.0004,3.0970,7.2338,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,3.0970
2025-07-20 16:14:55,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,7.2338,0.0004,3.1091,7.2338,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,3.1091
2025-07-20 16:14:56,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,7.2096,0.0004,3.0849,7.2459,0.0004,0.0004,0.0004,0.0000,0.0004,0.0004,0.0000,0.0004,0.0004,0.0004,0.0004,3.0970
2025-07-20 16:14:57,0.0004,0.0000,0.0004,0.0004,0.0004,0.0004,7.2459,0.0004,3.1091,7.2096,0.0004,0.0000,0.0004,0.0004,0.0004,0.0004,0.0004,0.0000,0.0000,0.0000,0.0004,3.1091
2025-07-20 16:14:58,0.0004,0.0004,0.0004,0.0000,0.0004,0.0004,7.2338,0.0004,3.1091,7.2338,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,3.1091
2025-07-20 16:14:59,0.0004,0.0004,0.0000,0.0004,0.0004,0.0004,7.2338,0.0004,3.0849,7.2338,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,3.0728
